,Area,Room,Year,Flat_floor,Total_floor,Price_eur,Price_m2,City
4822,70.0,3,1974,1,9,63000,900,Klaipeda
4825,74.0,3,1989,1,9,74000,1000,Kaunas
4826,80.0,3,2005,1,2,119000,1488,Klaipeda
4830,62.8,3,2020,3,7,69080,1100,Regionas
4831,54.0,3,2017,8,8,70900,1313,Klaipeda
4832,54.0,2,1989,2,9,60000,1111,Klaipeda
4833,100.0,3,1957,2,4,130000,1300,Klaipeda
4834,42.0,2,2017,6,8,57200,1362,Klaipeda
4838,105.0,4,2005,2,3,210000,2000,Klaipeda
4839,37.5,1,2017,2,3,41250,1100,Regionas
4841,37.0,1,1993,4,5,45000,1216,Klaipeda
4842,67.0,3,1992,5,5,63000,940,Klaipeda
4845,17.0,1,1973,4,5,19000,1118,Klaipeda
4858,44.0,1,1991,3,5,49999,1136,Klaipeda
4859,45.0,2,1985,1,1,38000,844,Regionas
4860,51.0,2,1975,1,2,13000,255,Regionas
4862,64.0,3,2005,2,4,110000,1719,Klaipeda
4865,75.0,3,1935,2,2,88000,1173,Klaipeda
4867,83.0,3,1954,2,4,125000,1506,Klaipeda
4869,64.0,3,2007,1,5,125000,1953,Klaipeda
4870,47.0,2,1971,4,5,49000,1043,Klaipeda
4871,64.0,2,1984,5,5,50000,781,Klaipeda
4872,88.0,3,2018,3,3,155900,1772,Klaipeda
4873,25.29,1,1980,1,5,26800,1060,Klaipeda
4877,33.0,1,1975,9,9,30600,927,Klaipeda
4878,25.29,1,1980,1,3,27800,1099,Klaipeda
4880,44.0,2,1939,2,3,86000,1955,Klaipeda
4881,55.0,2,1992,5,10,55000,1000,Klaipeda
4882,78.3,3,1989,4,5,55000,702,Regionas
4883,77.0,3,1987,8,9,54500,708,Klaipeda
4888,88.0,3,2004,4,4,120000,1364,Palanga
4889,49.0,2,1985,2,8,61500,1255,Palanga
4890,43.18,1,1985,2,5,47000,1088,Klaipeda
4892,33.0,1,1975,9,9,32500,985,Klaipeda
4893,65.0,3,2007,1,7,109000,1677,Klaipeda
4894,114.21,4,2007,6,11,218000,1909,Druskininkai
4895,82.63,4,2004,2,3,169000,2045,Vilnius
4896,82.63,3,2004,2,3,169000,2045,Vilnius
4897,103.0,4,1954,3,3,99500,966,Klaipeda
4898,57.0,3,1966,5,5,50000,877,Klaipeda
4901,44.95,2,1972,5,5,19400,432,Regionas
4902,36.0,1,1974,1,1,25000,694,Siauliai
4905,47.0,2,1978,5,5,53000,1128,Klaipeda
4906,109.0,3,1957,1,4,149500,1372,Klaipeda
4907,55.0,2,1981,8,9,57000,1036,Klaipeda
4909,40.0,2,1900,3,3,40000,1000,Klaipeda
4910,47.0,2,1973,5,5,62000,1319,Klaipeda
4912,40.0,2,2020,2,5,59000,1475,Klaipeda
4913,43.0,2,1900,1,2,62000,1442,Klaipeda
4914,55.0,3,1965,1,4,64000,1164,Klaipeda
4915,43.0,2,1965,1,5,52999,1233,Klaipeda
4916,40.0,2,2012,4,4,69000,1725,Klaipeda
4917,70.0,2,2008,2,5,110000,1571,Klaipeda
4918,66.26,3,2020,1,7,93500,1411,Klaipeda
4921,49.0,2,2014,4,5,66500,1357,Klaipeda
4922,33.0,1,1979,2,5,44000,1333,Klaipeda
4923,54.0,2,2004,6,9,72000,1333,Klaipeda
4924,54.0,2,1990,5,5,68000,1259,Klaipeda
4925,64.0,3,2005,2,4,110000,1719,Klaipeda
4926,61.0,3,1980,2,5,68000,1115,Klaipeda
4927,89.0,4,1989,2,9,74500,837,Klaipeda
4929,71.0,3,1984,4,5,67999,958,Klaipeda
4930,65.0,3,1984,3,5,75000,1154,Klaipeda
4931,36.0,2,1945,1,2,69000,1917,Klaipeda
4932,47.0,2,2012,2,3,77000,1638,Klaipeda
4934,66.69,3,2019,2,7,96570,1448,Klaipeda
4938,54.0,2,1988,5,5,51000,944,Klaipeda
4940,15.0,1,2017,4,4,47000,3133,Palanga
4941,19.0,1,1981,3,5,19900,1047,Vilnius
4942,84.0,3,1997,2,4,115000,1369,Palanga
4943,84.0,3,1978,3,3,129000,1536,Klaipeda
4945,64.0,3,1978,8,9,69900,1092,Klaipeda
4946,349.4,7,1940,3,3,349000,999,Vilnius
4947,110.63,3,1940,3,3,110000,994,Vilnius
4948,27.0,1,1950,5,5,30000,1111,Klaipeda
4949,54.0,2,1860,2,4,300000,5556,Vilnius
4950,55.59,4,1940,1,2,99700,1793,Vilnius
4955,55.0,2,1991,4,9,60000,1091,Klaipeda
4956,64.0,3,1978,8,9,70000,1094,Klaipeda
4957,86.0,3,1970,2,4,169000,1965,Klaipeda
4958,85.0,3,1956,1,4,125000,1471,Klaipeda
4959,48.0,2,1911,2,3,72000,1500,Klaipeda
4960,70.0,2,2008,2,5,110000,1571,Klaipeda
4963,78.0,3,1935,2,2,88000,1128,Klaipeda
4964,122.14,2,1940,3,3,122000,999,Vilnius
4965,116.63,3,1940,3,3,116000,995,Vilnius
4966,89.0,4,1989,2,9,74500,837,Klaipeda
4967,65.0,3,1969,5,5,79999,1231,Klaipeda
4968,38.0,2,1967,2,5,67900,1787,Klaipeda
4970,36.0,1,1994,1,5,36000,1000,Klaipeda
4974,78.0,3,1984,5,5,53000,679,Klaipeda
4975,74.0,4,1992,5,5,74999,1014,Klaipeda
4976,61.7,3,1983,3,5,63000,1021,Klaipeda
4978,100.0,3,1956,2,3,105000,1050,Klaipeda
4979,100.0,3,1910,2,4,130000,1300,Klaipeda
4982,33.0,2,2021,2,2,62000,1879,Palanga
4983,65.0,2,1990,1,4,118000,1815,Palanga
4990,30.0,1,1971,5,5,40000,1333,Klaipeda
4998,63.0,3,1977,2,5,62000,984,Klaipeda
4999,220.0,5,1800,4,4,1250000,5682,Vilnius
5000,87.0,3,2009,2,4,420000,4828,Vilnius
5001,59.0,3,1961,2,5,60000,1017,Klaipeda
5002,61.0,3,1978,2,5,62000,1016,Klaipeda
5003,49.6,2,2020,3,6,194134,3914,Vilnius
5004,64.7,2,2020,6,6,253236,3914,Vilnius
5005,53.0,2,1988,1,4,55000,1038,Palanga
5006,59.0,2,2018,1,3,99000,1678,Palanga
5007,68.0,3,1993,1,5,62000,912,Palanga
5008,22.0,1,1978,11,12,50000,2273,Palanga
5009,69.0,3,2006,1,4,250000,3623,Palanga
5010,66.0,3,1993,1,5,62000,939,Palanga
5011,52.0,3,2016,2,2,156000,3000,Palanga
5012,70.0,3,1997,1,5,55000,786,Palanga
5013,33.0,1,1986,2,4,38000,1152,Palanga
5014,28.0,2,2015,3,4,79000,2821,Palanga
5015,52.0,2,1980,2,4,83000,1596,Palanga
5016,77.0,3,1996,4,5,64000,831,Klaipeda
5018,48.0,2,1978,4,5,60500,1260,Klaipeda
5020,67.0,3,2005,3,5,95000,1418,Klaipeda
5022,47.0,2,1974,4,5,53000,1128,Klaipeda
5023,45.0,2,2007,3,4,76500,1700,Klaipeda
5024,70.0,2,2007,3,3,108000,1543,Klaipeda
5026,47.7,2,2014,4,5,66700,1398,Klaipeda
5027,27.69,1,2020,2,9,65154,2353,Vilnius
5028,32.05,1,2020,4,9,72281,2255,Vilnius
5029,52.67,2,1972,1,2,12700,241,Regionas
5030,86.41,3,1936,3,4,89000,1030,Klaipeda
5031,106.04,4,2020,2,4,342500,3230,Vilnius
5032,18.0,1,1980,5,5,22000,1222,Klaipeda
5033,52.0,2,1969,5,5,55000,1058,Klaipeda
5034,64.0,3,1979,5,5,48000,750,Siauliai
5038,79.0,3,2008,6,9,123000,1557,Klaipeda
5040,85.0,3,1972,1,2,5000,59,Regionas
5041,45.0,2,2017,1,4,89999,2000,Klaipeda
5042,53.0,2,2014,3,3,97000,1830,Klaipeda
5046,32.0,1,1989,2,5,28000,875,Klaipeda
5048,51.0,3,1960,5,5,66500,1304,Klaipeda
5049,97.0,3,2003,4,6,129000,1330,Klaipeda
5050,47.0,2,1975,2,5,56000,1191,Klaipeda
5051,55.0,2,1985,3,5,70000,1273,Klaipeda
5052,71.0,3,1970,2,5,62000,873,Klaipeda
5053,33.0,1,1983,1,5,45000,1364,Klaipeda
5054,67.0,2,2010,6,20,100000,1493,Klaipeda
5055,33.0,1,1979,2,5,43999,1333,Klaipeda
5056,55.0,2,1990,4,9,58000,1055,Klaipeda
5057,65.0,3,1994,5,5,67000,1031,Klaipeda
5060,78.0,3,1956,4,5,140000,1795,Klaipeda
5062,78.0,3,1980,1,5,78900,1012,Klaipeda
5066,48.84,2,1963,2,3,76000,1556,Klaipeda
5067,64.0,2,1956,3,3,96000,1500,Klaipeda
5068,50.0,2,1977,2,9,58500,1170,Klaipeda
5070,38.0,2,1960,3,3,70000,1842,Klaipeda
5071,38.0,2,1960,3,4,75000,1974,Klaipeda
5073,70.0,2,2007,3,3,112000,1600,Klaipeda
5074,64.0,3,1974,3,9,69000,1078,Klaipeda
5075,45.0,2,1960,2,3,145000,3222,Vilnius
5076,65.71,3,2019,3,7,89565,1363,Klaipeda
5077,175.0,5,2007,5,5,495000,2829,Vilnius
5078,63.09,3,2003,3,3,420000,6657,Palanga
5079,98.0,3,1953,2,3,375000,3827,Vilnius
5080,51.0,2,1940,1,1,17000,333,Regionas
5085,63.65,3,1981,1,2,12000,189,Regionas
5086,78.0,3,1996,4,5,64000,821,Klaipeda
5087,125.0,5,2008,4,5,157000,1256,Klaipeda
5089,70.0,2,1945,1,2,115000,1643,Klaipeda
5090,56.0,2,2008,2,5,91500,1634,Klaipeda
5091,65.0,3,2019,2,4,92999,1431,Klaipeda
5095,65.0,3,1994,3,5,65000,1000,Klaipeda
5096,78.0,3,1989,3,5,63000,808,Klaipeda
5097,42.0,2,2018,4,4,103200,2457,Klaipeda
5099,80.08,4,2009,2,3,139000,1736,Siauliai
5101,42.0,2,2016,2,3,82000,1952,Klaipeda
5103,89.0,3,2010,15,34,135000,1517,Klaipeda
5104,78.0,3,1990,3,10,56000,718,Klaipeda
5106,55.0,2,1988,5,5,53500,973,Klaipeda
5109,58.0,2,2003,3,5,85000,1466,Klaipeda
5110,78.0,3,1989,2,9,62000,795,Klaipeda
5111,100.0,3,1956,2,3,110000,1100,Klaipeda
5113,74.0,3,1981,9,9,43000,581,Klaipeda
5114,65.0,2,2005,2,5,94500,1454,Klaipeda
5115,148.9,4,1900,2,2,5700,38,Regionas
5116,80.0,3,2005,2,2,115900,1449,Klaipeda
5118,31.01,2,1956,2,2,6900,223,Regionas
5119,84.0,3,2005,5,5,140000,1667,Klaipeda
5120,64.1,2,2020,4,6,231081,3605,Vilnius
5121,44.9,2,2020,4,6,152615,3399,Vilnius
5122,61.0,2,1993,5,9,53900,884,Klaipeda
5123,52.0,2,1969,5,5,53000,1019,Klaipeda
5124,85.0,3,2005,2,6,131900,1552,Klaipeda
5125,78.0,3,1988,5,5,53000,679,Regionas
5127,64.0,3,1990,3,5,48000,750,Panevezys
5128,82.0,3,2009,15,34,135000,1646,Klaipeda
5130,78.0,3,1939,2,2,90000,1154,Klaipeda
5131,82.0,3,2009,15,34,140000,1707,Klaipeda
5132,67.0,3,1991,4,5,65000,970,Panevezys
5134,56.0,2,2008,2,5,91500,1634,Klaipeda
5135,82.0,3,2010,15,34,135000,1646,Klaipeda
5137,48.0,2,1980,4,5,46900,977,Klaipeda
5138,70.0,3,1995,1,5,79000,1129,Klaipeda
5139,97.0,4,1960,3,3,125000,1289,Klaipeda
5141,25.0,1,1980,5,5,20000,800,Klaipeda
5142,34.0,1,2008,3,5,55000,1618,Klaipeda
5144,76.0,3,1988,8,9,60000,789,Klaipeda
5145,61.64,2,2016,2,2,130167,2112,Vilnius
5146,33.0,1,1974,4,5,38000,1152,Klaipeda
5147,89.0,4,1992,9,9,60000,674,Klaipeda
5148,55.0,2,1991,4,9,53000,964,Klaipeda
5149,61.0,3,1976,5,5,60000,984,Klaipeda
5150,82.0,3,2005,9,10,135000,1646,Klaipeda
5151,73.0,3,1978,2,2,48000,658,Regionas
5152,78.0,3,1996,4,5,62999,808,Klaipeda
5153,64.0,3,1978,2,9,57900,905,Klaipeda
5158,47.0,2,1980,5,5,50000,1064,Klaipeda
5162,72.0,3,2009,2,3,100000,1389,Klaipeda
5163,90.0,4,1992,7,10,66000,733,Klaipeda
5164,54.0,2,1981,5,5,40000,741,Regionas
5165,70.0,3,2019,1,1,76000,1086,Regionas
5168,60.0,3,1975,4,5,60000,1000,Klaipeda
5169,78.0,3,1989,1,9,51000,654,Klaipeda
5170,78.0,3,1989,1,9,51000,654,Klaipeda
5175,64.0,3,1972,4,5,57000,891,Klaipeda
5176,44.04,2,1968,2,2,4500,102,Regionas
5177,69.0,3,1971,7,9,58000,841,Klaipeda
5178,64.0,3,1972,5,5,62000,969,Klaipeda
5179,77.0,3,2007,2,4,95000,1234,Regionas
5180,19.0,1,1967,3,4,12500,658,Klaipeda
5183,52.0,2,1985,2,3,110000,2115,Klaipeda
5184,122.0,4,2003,3,3,240000,1967,Klaipeda
5186,56.0,2,1988,5,5,53500,955,Klaipeda
5187,86.0,4,1968,2,5,98000,1140,Klaipeda
5189,92.73,4,2012,2,2,105000,1132,Regionas
5190,64.0,3,1977,2,9,58000,906,Klaipeda
5191,66.0,3,2019,4,7,98442,1492,Klaipeda
5192,62.0,2,1939,1,2,32000,516,Klaipeda
5194,48.0,2,1963,2,3,76000,1583,Klaipeda
5195,33.0,1,1977,4,5,39000,1182,Klaipeda
5197,63.0,3,1920,4,5,100000,1587,Klaipeda
5198,63.0,3,1972,5,5,69000,1095,Klaipeda
5199,53.0,2,2007,6,9,104000,1962,Klaipeda
5200,33.0,2,1974,1,5,34500,1045,Kaunas
5204,64.0,3,1975,7,9,57000,891,Klaipeda
5205,78.0,4,1981,3,5,62500,801,Klaipeda
5206,36.59,2,1964,1,5,18000,492,Panevezys
5208,44.0,1,1980,3,5,45300,1030,Klaipeda
5209,60.0,3,1978,5,5,55000,917,Klaipeda
5210,40.0,2,1939,3,3,83000,2075,Klaipeda
5211,105.0,4,2009,2,5,164500,1567,Klaipeda
5213,35.0,2,1968,4,5,43000,1229,Klaipeda
5214,79.0,3,2008,6,9,120000,1519,Klaipeda
5215,38.0,1,1974,4,5,32000,842,Klaipeda
5216,89.0,2,2007,3,3,151000,1697,Klaipeda
5218,67.0,2,1976,2,9,67000,1000,Klaipeda
5219,53.0,2,1900,4,4,95000,1792,Klaipeda
5223,68.0,3,1973,2,9,75000,1103,Klaipeda
5228,94.0,3,2013,3,3,310000,3298,Vilnius
5229,47.48,2,1961,1,2,15500,326,Regionas
5230,49.0,2,1974,9,9,41000,837,Klaipeda
5231,74.0,3,1970,3,5,59000,797,Klaipeda
5234,47.0,2,1984,1,5,49000,1043,Klaipeda
5238,85.0,3,1970,2,4,170000,2000,Klaipeda
5241,61.0,3,1975,3,5,59999,984,Klaipeda
5242,44.0,2,1988,7,9,45500,1034,Klaipeda
5244,58.0,3,1986,2,5,62700,1081,Klaipeda
5245,61.0,2,1993,5,9,55000,902,Klaipeda
5246,61.0,3,1978,5,5,55000,902,Klaipeda
5247,105.0,4,2009,2,5,165000,1571,Klaipeda
5250,66.0,3,2019,2,7,96570,1463,Klaipeda
5251,47.0,2,1975,5,5,45000,957,Klaipeda
5252,17.85,1,1970,3,5,12200,683,Panevezys
5253,52.0,3,2019,4,4,77000,1481,Klaipeda
5254,55.0,2,1990,9,9,46000,836,Klaipeda
5255,52.0,3,2019,4,4,69000,1327,Klaipeda
5256,45.0,2,2019,2,4,67500,1500,Klaipeda
5257,48.0,2,2019,2,7,75856,1580,Klaipeda
5258,55.0,2,1990,9,9,56000,1018,Klaipeda
5262,40.61,2,2019,4,4,59000,1453,Klaipeda
5263,74.0,3,2013,3,4,129900,1755,Klaipeda
5264,57.0,2,1982,7,9,47000,825,Klaipeda
5265,58.42,3,1987,2,5,65000,1113,Kaunas
5266,44.56,2,2019,13,16,88000,1975,Vilnius
5267,42.47,2,2019,14,16,91500,2154,Vilnius
5268,28.03,1,2019,16,16,66500,2372,Vilnius
5269,56.54,3,2019,16,16,113800,2013,Vilnius
5270,56.54,3,2019,16,16,113800,2013,Vilnius
5271,44.07,2,2019,13,16,86600,1965,Vilnius
5272,56.54,3,2019,14,16,107500,1901,Vilnius
5274,64.0,3,1972,9,9,50000,781,Klaipeda
5276,55.0,2,1991,4,9,53000,964,Klaipeda
5277,51.0,2,1994,3,5,60500,1186,Klaipeda
5278,35.54,2,1902,1,2,62000,1745,Klaipeda
5279,40.0,2,2020,4,4,59000,1475,Klaipeda
5280,47.0,2,1980,4,5,46900,998,Klaipeda
5281,78.0,3,1988,8,9,50000,641,Klaipeda
5283,18.0,1,1973,3,5,14300,794,Vilnius
5286,79.0,4,1974,3,9,62000,785,Siauliai
5287,43.0,3,1985,5,5,41000,953,Regionas
5289,51.0,2,2006,2,5,78900,1547,Klaipeda
5292,52.12,2,2016,1,2,112908,2166,Vilnius
5293,55.0,2,1979,4,5,48900,889,Klaipeda
5294,40.0,2,1989,5,5,42000,1050,Klaipeda
5295,64.0,3,1980,8,9,72000,1125,Klaipeda
5297,113.0,4,1937,2,3,130000,1150,Klaipeda
5298,36.0,1,2019,2,7,54340,1509,Klaipeda
5301,64.0,3,1980,5,5,50000,781,Klaipeda
5302,55.0,2,1991,2,10,49000,891,Klaipeda
5306,78.0,3,2007,5,7,128000,1641,Klaipeda
5307,66.0,2,1989,3,5,69500,1053,Klaipeda
5309,33.0,1,1981,2,5,39800,1206,Klaipeda
5313,48.0,2,1978,4,5,63000,1313,Klaipeda
5315,67.0,3,1978,3,12,62000,925,Klaipeda
5316,61.0,3,1975,4,5,62000,1016,Klaipeda
5317,76.0,3,1990,5,5,53000,697,Klaipeda
5320,70.0,2,2009,12,20,117000,1671,Klaipeda
5321,78.0,4,1978,5,5,80000,1026,Klaipeda
5322,105.0,4,2009,2,5,165000,1571,Klaipeda
5323,61.0,3,1974,4,5,74000,1213,Klaipeda
5325,52.0,2,1985,2,3,110000,2115,Klaipeda
5326,78.0,3,2006,4,4,135000,1731,Klaipeda
5327,48.0,2,1981,6,9,52000,1083,Klaipeda
5328,101.0,3,2007,5,18,170000,1683,Klaipeda
5329,78.0,3,1987,9,9,65000,833,Klaipeda
5331,55.0,2,1989,6,9,48000,873,Klaipeda
5333,78.0,4,1975,2,5,72000,923,Klaipeda
5335,66.0,1,2009,20,20,193000,2924,Klaipeda
5336,80.0,3,2006,5,6,195000,2438,Klaipeda
5337,66.0,2,2016,15,22,74000,1121,Klaipeda
5338,30.0,1,1981,4,4,33000,1100,Klaipeda
5339,42.0,2,1960,2,2,47000,1119,Klaipeda
5340,49.0,2,1968,5,5,53500,1092,Klaipeda
5341,102.0,3,1936,2,3,152000,1490,Klaipeda
5342,45.0,2,1932,3,3,68500,1522,Klaipeda
5343,35.0,2,1968,4,5,43800,1251,Klaipeda
5344,65.0,3,2009,2,5,107000,1646,Klaipeda
5345,54.0,3,1953,3,3,61000,1130,Klaipeda
5346,42.0,2,2019,6,8,57200,1362,Klaipeda
5348,60.0,3,1985,1,5,48000,800,Klaipeda
5349,77.0,3,2009,18,20,175000,2273,Klaipeda
5350,57.0,2,1999,1,5,57000,1000,Klaipeda
5351,40.0,2,1931,2,2,35000,875,Klaipeda
5353,69.0,4,1938,1,2,100000,1449,Klaipeda
5354,77.0,3,1990,6,10,80000,1039,Klaipeda
5355,195.0,5,2007,0,2,216000,1108,Regionas
5357,83.0,3,2006,14,20,229000,2759,Klaipeda
5358,62.0,3,1975,3,3,130000,2097,Klaipeda
5359,56.0,3,2018,2,8,72100,1288,Klaipeda
5360,138.0,3,2004,1,2,145000,1051,Klaipeda
5361,57.0,2,2005,1,4,76000,1333,Klaipeda
5362,79.0,3,1979,3,20,129000,1633,Klaipeda
5363,78.0,3,1985,5,5,58000,744,Klaipeda
5364,81.0,3,2005,2,10,150000,1852,Klaipeda
5366,185.0,4,1930,2,2,280000,1514,Klaipeda
5367,41.0,2,2016,2,3,100000,2439,Klaipeda
5368,70.0,2,2008,2,5,110000,1571,Klaipeda
5369,125.0,5,2008,4,5,187680,1501,Klaipeda
5370,77.0,3,1988,4,5,73000,948,Klaipeda
5374,69.0,3,1986,1,5,65000,942,Klaipeda
5376,62.0,4,1966,4,5,65000,1048,Klaipeda
5377,51.0,2,2018,3,4,69000,1353,Klaipeda
5379,84.0,3,2017,4,4,230000,2738,Klaipeda
5382,48.0,2,1990,5,5,40000,833,Klaipeda
5384,132.0,4,1930,2,3,132000,1000,Klaipeda
5385,37.0,2,2005,5,5,49900,1349,Klaipeda
5386,70.0,4,2018,8,8,92470,1321,Klaipeda
5387,40.0,2,2012,4,4,73000,1825,Klaipeda
5388,77.0,3,1992,8,10,53500,695,Klaipeda
5389,88.0,4,1989,5,5,63000,716,Klaipeda
5390,77.0,3,1988,6,9,55000,714,Klaipeda
5391,45.0,2,2017,1,4,90000,2000,Klaipeda
5392,50.0,2,1968,5,5,62000,1240,Klaipeda
5393,61.0,3,1964,4,5,48300,792,Klaipeda
5394,125.0,5,1953,3,3,160000,1280,Klaipeda
5395,38.0,2,1963,3,5,51000,1342,Klaipeda
5396,82.0,2,2000,1,5,99000,1207,Klaipeda
5397,84.0,3,2006,14,20,191000,2274,Klaipeda
5398,78.0,3,1992,8,10,55000,705,Klaipeda
5399,86.0,2,2006,1,5,122500,1424,Klaipeda
5400,84.0,3,2006,6,7,125000,1488,Klaipeda
5402,112.0,3,1958,5,5,180000,1607,Klaipeda
5403,43.0,2,1964,1,4,63000,1465,Klaipeda
5404,34.0,2,1988,2,2,63000,1853,Klaipeda
5405,72.0,3,1967,1,3,100000,1389,Klaipeda
5406,87.0,3,1935,2,3,180000,2069,Klaipeda
5407,72.0,3,1993,3,4,144810,2011,Klaipeda
5410,38.0,1,1982,4,5,47500,1250,Klaipeda
5411,43.0,2,2019,6,8,57200,1330,Klaipeda
5412,81.0,4,1936,3,3,119000,1469,Klaipeda
5413,69.0,4,2018,7,8,87200,1264,Klaipeda
5414,42.0,2,1973,1,4,49000,1167,Klaipeda
5415,34.0,1,1980,5,5,33000,971,Klaipeda
5416,54.0,3,2019,7,8,68300,1265,Klaipeda
5417,47.0,2,1978,5,5,43000,915,Klaipeda
5418,38.0,2,1963,5,5,59000,1553,Klaipeda
5419,55.0,3,1975,1,4,65000,1182,Klaipeda
5420,69.0,4,2019,7,8,87200,1264,Klaipeda
5421,70.0,3,1980,3,9,62000,886,Klaipeda
5423,66.0,2,1983,5,5,55000,833,Klaipeda
5424,76.0,3,1982,4,5,76000,1000,Klaipeda
5425,50.0,3,1963,4,4,64500,1290,Klaipeda
5426,94.0,3,2013,2,9,160000,1702,Klaipeda
5427,62.0,3,1969,9,9,78000,1258,Klaipeda
5428,142.0,5,1960,4,4,210000,1479,Klaipeda
5429,48.0,2,1981,6,9,54000,1125,Klaipeda
5430,71.0,2,2000,3,3,75000,1056,Klaipeda
5431,110.0,4,2010,0,2,210000,1909,Klaipeda
5432,59.0,2,1992,1,5,62000,1051,Klaipeda
5433,95.0,3,1970,1,2,225000,2368,Klaipeda
5434,60.0,3,1940,2,2,15000,250,Klaipeda
5436,69.0,3,1982,4,9,54000,783,Klaipeda
5437,76.0,3,1989,2,2,144000,1895,Klaipeda
5438,38.0,2,1975,4,5,47500,1250,Klaipeda
5439,38.0,2,1975,4,5,49500,1303,Klaipeda
5440,62.0,3,1973,5,5,65000,1048,Klaipeda
5441,57.0,3,2006,10,10,105000,1842,Klaipeda
5442,60.0,2,1975,2,3,108000,1800,Klaipeda
5443,78.0,3,1987,4,5,72000,923,Klaipeda
5445,44.0,2,1933,2,2,39000,886,Klaipeda
5446,44.0,2,1960,4,4,39000,886,Klaipeda
5447,62.0,3,1988,3,5,65000,1048,Klaipeda
5448,54.0,3,2019,8,8,70900,1313,Klaipeda
5449,38.0,2,1964,5,5,50000,1316,Klaipeda
5450,90.0,3,1971,5,5,130000,1444,Klaipeda
5451,51.0,2,1995,5,5,65000,1275,Klaipeda
5452,47.0,2,2019,4,5,66500,1415,Klaipeda
5454,78.0,3,1991,7,9,55000,705,Klaipeda
5455,43.0,2,1960,2,2,82000,1907,Klaipeda
5456,61.0,3,1975,4,5,66000,1082,Klaipeda
5458,55.0,3,1964,5,5,54500,991,Klaipeda
5459,55.0,2,1993,5,9,59900,1089,Klaipeda
5463,37.0,1,1988,5,5,40000,1081,Klaipeda
5464,59.0,2,1991,4,9,58000,983,Klaipeda
5468,96.0,3,2007,4,6,129000,1344,Klaipeda
5469,40.0,2,2012,4,4,69000,1725,Klaipeda
5471,77.0,3,1987,2,9,55000,714,Klaipeda
5472,67.0,3,1975,2,9,58000,866,Klaipeda
5475,78.0,3,1988,5,9,60000,769,Klaipeda
5479,44.0,2,1964,3,5,79900,1816,Klaipeda
5480,45.0,2,1970,5,5,62000,1378,Klaipeda
5485,80.76,4,1979,4,4,9500,118,Regionas
5486,37.0,2,1969,1,4,55000,1486,Klaipeda
5487,44.0,2,1967,3,5,52000,1182,Klaipeda
5489,52.0,2,2009,14,20,83000,1596,Klaipeda
5493,134.0,4,1954,4,4,43000,321,Siauliai
5494,60.0,3,1938,2,2,9900,165,Regionas
5495,63.07,3,2009,2,5,139000,2204,Druskininkai
5496,62.0,3,1988,3,5,61500,992,Klaipeda
5497,70.0,4,1969,3,5,75000,1071,Klaipeda
5498,58.0,3,1973,2,5,62500,1078,Klaipeda
5500,65.0,3,2007,1,7,107000,1646,Klaipeda
5503,50.21,2,2007,5,11,85000,1693,Druskininkai
5505,61.0,3,2020,2,3,54900,900,Regionas
5506,64.0,3,2019,1,3,54400,850,Kaunas
5510,49.0,3,1975,2,2,8500,173,Regionas
5511,29.0,1,1979,4,5,60500,2086,Klaipeda
5512,79.0,3,1988,4,9,58000,734,Klaipeda
5515,90.0,3,1981,4,5,94000,1044,Klaipeda
5517,145.0,4,1910,3,4,155000,1069,Klaipeda
5518,79.0,4,1981,1,5,63000,797,Klaipeda
5519,86.0,4,1968,2,5,88900,1034,Klaipeda
5520,52.0,2,1956,2,3,41900,806,Kaunas
5521,53.0,2,1987,4,4,31500,594,Regionas
5522,47.0,2,1989,5,5,47000,1000,Klaipeda
5526,79.0,4,1992,1,5,63000,797,Klaipeda
5527,45.0,2,2018,1,4,89900,1998,Klaipeda
5528,65.0,3,1980,5,5,62000,954,Klaipeda
5529,47.0,2,1975,5,5,45500,968,Klaipeda
5530,78.0,4,1976,3,5,59000,756,Klaipeda
5531,34.0,1,1964,5,5,39500,1162,Klaipeda
5532,80.0,3,2008,5,6,189000,2363,Klaipeda
5533,86.0,4,1968,2,3,88500,1029,Klaipeda
5534,50.0,2,1965,5,5,88000,1760,Klaipeda
5535,42.0,2,1961,4,4,38000,905,Klaipeda
5536,36.5,1,1987,4,4,54500,1493,Klaipeda
5537,46.0,2,1946,2,2,45000,978,Regionas
5538,48.0,2,1973,5,5,49500,1031,Klaipeda
5539,78.0,3,2011,17,20,265000,3397,Klaipeda
5540,79.0,3,2009,3,9,129000,1633,Klaipeda
5541,47.0,2,1983,5,5,53000,1128,Klaipeda
5542,52.0,2,1957,1,5,75000,1442,Klaipeda
5543,50.0,2,1978,1,5,50000,1000,Klaipeda
5544,52.0,3,1932,1,2,48000,923,Klaipeda
5545,48.0,2,2010,1,1,55000,1146,Regionas
5546,90.0,4,1988,5,5,55000,611,Klaipeda
5550,69.0,3,1956,1,4,98000,1420,Klaipeda
5554,64.0,3,1971,3,9,49000,766,Klaipeda
5558,42.0,2,1969,1,5,44000,1048,Klaipeda
5560,57.0,2,1970,2,2,13900,244,Regionas
5561,115.0,4,1958,4,4,129900,1130,Klaipeda
5563,62.0,3,1969,9,9,75000,1210,Klaipeda
5564,124.0,5,1958,3,3,160000,1290,Klaipeda
5566,67.0,4,1952,1,2,42000,627,Regionas
5567,36.0,1,1978,1,1,23000,639,Regionas
